Name,Area,Spotify_Name,Spotify_ID,Similarity_ratio
대현,KR,대현,4AqfYDIkdLbbcyicI8NVaa,100.0
댄스,KR,노 댄스,2olLR0eMNDZtF5UpgQuaVN,67.0
댕댕(dangdang),KR,,,
더 글로스,KR,,,
더 넛츠,KR,,,
더 넛츠 (The Nuts),KR,,,
더 네임,KR,더 네임,01A8NUVbO421FO511VZRXc,100.0
더 로즈,KR,,,
더 빨강,KR,더 빨강,0b4wbSm9rtQXCMWZmCmChw,100.0
더 씨야,KR,유진 Of 더 씨야,3CyMjXVGlYJNMmtswdmLsp,57.0
더 원,KR,더 원,3QROlUlQQtuTOUMgcCVkP3,100.0
더 이스트라이트,KR,,,
더 치어스,KR,,,
더 크로스,KR,,,
더글루 (Dawg`loo),KR,,,
더더밴드 (The The Band),KR,,,
더보이즈 (THE BOYZ),KR,,,
더블에스501 (SS501),KR,,,
더블에스오공일,KR,,,
더블에이,KR,,,
더스타즈,KR,,,
더스타즈 (The Starz),KR,,,
더플릿 (The Flit),KR,,,
더필름,KR,더필름,1nijQqxwRB9swxve0bp10a,100.0
데니안,KR,데니안,6IhZ1oTmg5tMyUsZ5LCofP,100.0
데미온,KR,,,
데스티니,KR,,,
데이데이,KR,데이데이(Dayday),77L17Xwpp3nYJyPWa5iRBv,50.0
데이브레이크,KR,,,
데이비드 오,KR,,,
데이스타,KR,데이스타,62MVp15kCFZ7xWzTSBABUg,100.0
데자부,KR,,,
뎁트,KR,,,
도겸,KR,,,
도경수,KR,,,
도영,KR,도영 (DOYOUNG),3cUUzaOfoin7wH534NjmXb,29.0
도운 DOWOON,KR,,,
도트,KR,,,
도트 (DOT),KR,,,
동물원,KR,동물원,5ZJmIfCHqSy9tzxKOSEBWk,100.0
동방신기,KR,최강창민 (동방신기),0ddl4bXlYRfDvXg1l4FYKp,53.0
동방신기 (DBSK)/東方神起 (TVXQ),KR,,,
동방신기 (Dong Bang Shin Ki),JP,,,
동방신기 (TVXQ),KR,,,
동방신기 (東方神起),KR,,,
동방신기 TVXQ,KR,,,
동방신기(東方神起),KR,,,
동요,KR,동요 Twinkle Little Studio,23pIKWIsXMWPwRiW9fjJzY,15.0
동준,KR,,,
동현,KR,동현,46JgymkpyxQ53Ll1SHyvoH,100.0
두번째달,KR,두번째달,59nclPoXQPIY7YBrNMRcZq,100.0
듀스,KR,,,
드라마 (달마시안) with 요섭 (비스트),KR,,,
드래곤플라이,KR,,,
드림걸스,KR,,,
드림노트,KR,,,
드림노트 (DreamNote),KR,,,
드림캐쳐,KR,시연 &amp; 다미 (드림캐쳐),7HHS7KMbTC1cYMlSSGXUKk,36.0
드림캐쳐 (Dreamcatcher),KR,,,
드림캐쳐 DREAMCATCHER,KR,,,
드림캐쳐 [Dreamcatcher],KR,,,
디사이플스,KR,,,
디셈버,KR,,,
디아 Dia,KR,디아코니아 Diaconia,62SdGohIXobx9yvbvr7G4f,60.0
디아(Dia),KR,디아코니아 Diaconia,62SdGohIXobx9yvbvr7G4f,48.0
디아나,KR,,,
디아이피,KR,,,
디아크,KR,,,
디어밍,KR,디어밍,0dapOE6oubJIsT9anoORLO,100.0
디엔티,KR,,,
디오,KR,D.orin (디오린),3Sn7zdgFZ50bNzaYGJnqLo,29.0
디유닛,KR,,,
디제이 가빈,KR,,,
디큐,KR,,,
디토 (Ditto),KR,,,
딕펑스,KR,,,
딜라잇,KR,딜라잇썸,1fxdZ3UgZ9wlqpwmjXa5Q9,86.0
딜라잇 (Delight),KR,,,
딸기우유,KR,크레용팝-딸기우유,1ypOme2D80U0dGCT1WoRSR,62.0
뚱`s,KR,,,
라다,KR,라다정,0PdvX0ADkRGTC3MnHdHj2u,80.0
라디,KR,릴랙싱 스파 음악 라디오,7rnGBOUnBhXV5vFORg04L1,27.0
라떼,KR,라떼소녀 THE Latte Girl,0GdV9vPRceAlZJvr756XKM,19.0
라리사 마노반,KR,,,
라붐,KR,,,
라붐 (LABOUM),KR,,,
라비,KR,라비 (RAVI),0JtrloXoDnoHuSjWYXPQnJ,36.0
라비토사,KR,,,
라언 (Raun),KR,,,
라이언,KR,Lionclad(라이언클래드),72g4umJXHcRDuZZUEalPF6,32.0
라임,KR,라임라이트,63QGlAzuMMmrG6drSZMkVU,57.0
라임라잇,KR,,,
라임소다,KR,,,
라잇썸,KR,,,
라즈베리필드,KR,라즈베리필드,2Y9KxOzPjHY0beHNqtWTwg,100.0
라즈베리필드 (Raspberry Field),KR,,,
라즈베리필드(Raspberry Field),KR,,,
라피,KR,라피 (김연기 라파엘라),0iwJsRYfKLsFIqkFRiRemw,27.0
란,KR,란미,5yNfN5KQbBB2JU7w7WgQkD,67.0
램,KR,램페이지,6tUvPpeo7M5l3VArIuEWlN,40.0
러브어스,KR,,,
러브큐빅,KR,러브큐빅,35Bg7YfdhBDJU49MFWjyab,100.0
러브홀릭 (Loveholic),KR,,,
러브홀릭 Loveholic,KR,,,
러브홀릭(LOVEHOLIC),KR,,,
러블리즈,KR,러블리즈,0iXLfVe2AT74DuWxYtEUku,100.0
러블리즈 / Lovelyz,KR,,,
런,KR,런지,7jXHzkWCSPWOlMpZHckM46,67.0
럼블 피쉬,KR,,,
럼블 피쉬 (Rumble Fish),KR,,,
럼블 피쉬(Rumble Fish),KR,,,
레드 소울,KR,,,
레드밤,KR,,,
레드벨벳,KR,,,
레드벨벳 (Red Velvet),KR,,,
레드벨벳 / Red Velvet,KR,,,
레드애플,KR,레드애플,1927BwTIzUTR64jykrzJyP,100.0
레드애플 (LEDApple),KR,,,
레드애플(LEDApple),KR,,,
레드퀸,KR,,,
레디오,KR,,,
레몬에이드,KR,,,
레아,KR,레아,03Bsg6uobsju1mWAsNPwFZ,100.0
레어,KR,모코리-레어피스,5v9t9mHquZmCbxfbIfIpfC,40.0
레어 포테이토,KR,,,
레오,KR,레오파드,39lwed9Mkl9buOsO235mLI,67.0
레오 (LEO Of VIXX),KR,,,
레이나,KR,레이나,64oAdawBaP6J0AXjDJXYOh,100.0
레이디,KR,레이디루나,4M0RMOVosnBqWisk6uyo4V,75.0
레이디 제인,KR,,,
레이디스 코드,KR,,,
레이디스 코드  (LADIES  CODE),KR,,,
레이디스코드,KR,,,
레이디오울,KR,,,
레이디제인 (Lady Jane),KR,,,
레이디티,KR,,,
레이비,KR,레이비,65yToHEG7aCHtx7bu2S85H,100.0
레이샤,KR,,,
레이지본,KR,레이지본,7bRsBIntS2blP6NSlyKk0S,100.0
레인보우,KR,레인보우 유아동요,5kCFSXi0AO6fpn1Z17aWdT,62.0
레인보우 노트,KR,,,
레인보우 노트 (Rainbow note),KR,,,
레인보우 블랙,KR,,,
레인보우 픽시,KR,,,
려욱,KR,려욱,1IhotDKmLaLZC61P7Fi1K4,100.0
로꼬,KR,,,
로드보이즈,KR,,,
로미오,KR,로미오,7hftExo1OhofARAtUkbD2f,100.0
로아,KR,로아람,106DR3i2Jq390XVjcQeZUt,80.0
로이킴,KR,,,
로이킴(ㄲ),KR,,,
로제 (Rosé),KR,,,
로즈핑거,KR,,,
로커스트,KR,로커스트,4Tl7HsdKrik6xcA4rbN2TV,100.0
로켓펀치,KR,,,
로티플,KR,Rottyful Sky (로티플스카이),2IAuTXQGMSrKMDmeg5oyWy,25.0
로티플스카이,KR,Rottyful Sky (로티플스카이),2IAuTXQGMSrKMDmeg5oyWy,44.0
롤링쿼츠,KR,,,
롱디 Long:D,KR,,,
롱디 Long:D feat. Yuri,KR,,,
루그,KR,,,
루나,KR,루나(에프엑스) & 초이(루커스),3ck0JBOfJeGcihnLe3GBtq,20.0
루나 (Luna),KR,,,
루나플라이,KR,,,
루나플라이 (LUNAFLY),KR,,,
루나플라이(LUNAFLY),KR,,,
루다 (Luda),KR,,,
루미너스엘프,KR,루미너스엘프,3wTn7hKAeQu655cN5EiLU3,100.0
루시,KR,오리엔탈 루시,0eUODFPmmXBVO5ZPQ4xC9m,44.0
루시(Lucy),KR,,,
루시드 폴(Lucid Fall),JP,,,
루싸이트 토끼,KR,루싸이트 토끼,2LHp9bRSVoIxaZCtuZI1xF,100.0
루이,KR,제네라도 르 드 루이도,1RnhuioAGGkJf0nYCQqZE8,29.0
루이(RUI),KR,,,
루커스 (LU:KUS),KR,루커스(LU:KUS),2jngOsvGjDjhRKmIXf18aX,96.0
루킹,KR,,,
룰라,KR,룰라,34j6fuKfW3X3KNQ8Xwl4kP,100.0
룰루팝 × 퍼플키스,KR,,,
류 ( Ryu ),KR,Ryuseokwon (류석원),0QZFmmZVEy6SXs3FlHzdya,40.0
류수정,KR,,,
류시원,KR,류시원,35xChq7uYUC7a9XdSWNdyc,100.0
류주환,KR,류주환， 허스키， 벅스， 촌씨,4HREZYqJb1vSTmy6WP2367,32.0
류화영,KR,,,
르세라핌,KR,,,
르세라핌 [LE SSERAFIM],KR,,,
를,KR,,,
리더스,KR,,,
리더스 T,KR,,,
리미트리스,KR,,,
리브로,KR,,,
리비,KR,리비에,2aIbPYvDcstQ0SQLSlsD98,80.0
리사 (Lisa),KR,리사(Lisa),0dpNMPdBytm5WWITCOCdL2,94.0
리쌍,KR,길 Of 리쌍,12s9WkaDoB9zQHc3OmC8b6,44.0
리지,KR,리지,45hd8opei1aSAIMNfJccfK,100.0
리치 (Rich),KR,Richi 리치,1PWI9efjkTYhNqCBVMJ1tk,47.0
리코,KR,리코,7lKirotizC3jOgBT8FoVrG,100.0
리틀 미스 선샤인,KR,,,
린,KR,린,7etvfQxNFSPc4IPwAgFmtC,100.0
린 (Lyn),KR,,,
린(LYn) X 레오(LEO Of VIXX),KR,,,
린(Lyn),KR,,,
릴리릴리,KR,,,
릴리스다이어리,KR,,,
립서비스,KR,,,
마골피,KR,마골피,4lpbVpv63iAn4hG8gCNS3J,100.0
마그마,KR,마그마,1a3uYhRWXKYNkzK5mBFY4i,100.0
마니또,KR,마니또,1ydlstF75Gmk2861s72OVV,100.0
마독스,KR,마독스,4uvKKgnWn49hplkyOvhexR,100.0
마로니에,KR,마로니에 걸즈,5gHmqKJHrGwtEdSTbYgEmv,73.0
마르코 (Marco),KR,,,
마리서사 (Mary 敍事),KR,,,
마리아,KR,마리아주,4hHIL8AW9YU1VIAzEyR7RK,86.0
마마무,KR,,,
마스코트,KR,,,
마스크,KR,,,
마은진,KR,마은진 (플레이백),5ji6Kp9j6iwygKIxN2x67f,46.0
마이네임,KR,,,
마이네임(Myname),KR,,,
마이비,KR,,,
마이티 마우스,KR,,,
마이틴,KR,,,
마제스틱,KR,,,
마카롱 꿀떡,KR,,,
마커스,KR,Markers (마커스),1yXy2RUd0yAFIvLpJrPiSG,38.0
마크툽,KR,,,
맙,KR,Mobs(맙스),14TFDERb6nUgLy9pJIvSU0,22.0
매드 솔 차일드 (Mad Soul Child),KR,,,
매드타운,KR,,,
매직걸,KR,,,
먼데이 키즈,KR,이진성 (먼데이 키즈),5RnBlmHBAoqJqGjGrSNJ3i,67.0
먼데이키즈,KR,먼데이키즈,5NuwmxYxLZMqIqdzY9baqZ,100.0
먼데이키즈 (Monday Kiz),KR,,,
먼데이키즈 이진성,KR,,,
멋진녀석들,KR,,,
메건리,KR,메건리 (Megan Lee),2cfwDaGPVEXizZ1E2BQCKS,33.0
메건리 (MeGan Lee),KR,메건리 (Megan Lee),2cfwDaGPVEXizZ1E2BQCKS,93.0
메리엠,KR,,,
메모리아,KR,,,
메이다니,KR,메이다니,7cKSzv91JbGP4dzHNt5jC6,100.0
메이데이(Mayday),KR,,,
메이린,KR,,,
메이린(Meilin),KR,,,
메이비,KR,메이비,59lp0gDpdNNE5jsooD0sGs,100.0
메이져스,KR,MAJORS (메이져스),4n0xj6SGpuixmkGMXh6Cyj,47.0
메이퀸,KR,메이퀸,7EDABHoXNMgYie4SncxOUE,100.0
메이트,KR,mate(메이트),6OE44QonlTikAdEjVk8f1M,50.0
멜란지,KR,멜란지사운드,4jFxUaSKadCNWliCWKawYi,67.0
멜로디데이,KR,차희(멜로디데이),516KCa9TkOztFprS8P4gn2,71.0
멜로디핑크,KR,멜로디핑크,7gUNNXAQFSmzFsHBNLOfuR,100.0
명카드라이브,KR,명카드라이브,6UgPbb5cHdroYwW0o7N3Eu,100.0
명콜 드라이브,KR,,,
모_최,KR,최상위 선데이 모닝 재즈,3Vag9a6DObUdccybC4a4nk,12.0
모노리드,KR,,,
모니카,KR,모니카,3tfn3tF4wk57GikDJ7MGOv,100.0
모닝 (Morning),KR,,,
모든,KR,일과 공부 음악 모든 별,4zVSoZC2dOo45FHad7YoL3,27.0
모란봉악단,KR,,,
모모,KR,모모래빗,0uHA93lZPsnXFQIHfDVto5,67.0
모모랜드,KR,,,
모아 (M.O.A),KR,,,
모하니,KR,,,
몬스타엑스,KR,,,
몬스터즈,KR,,,
무가당,KR,,,
문근영,KR,문근영,5LgS4jK0FlFHPR5Wfuyk2X,100.0
문명진,KR,문명진,6C2NYrmf1lNgyEHuCj2qen,100.0
문별,KR,,,
문빈,KR,문빈 Moonbin,2HsTRLchoSapM4yK1WTl6x,33.0
문샤인,KR,문샤인,64lh9CfeZEAXwRqpAEBbW0,100.0
문종업,KR,,,
문주란,KR,문주란,4U9DvZg7kJu49sqDQr9fiB,100.0
문지은,KR,문지은 Moon Ji Eun,0K5dWp6HOHRFqrEINiFDRT,33.0
문지은 (Moon Ji Eun),KR,문지은 Moon Ji Eun,0K5dWp6HOHRFqrEINiFDRT,94.0
문태일,KR,문태일,7fq7x8tQ1cieuQXMlMgdfk,100.0
문현아,KR,문현아,3sHE8Hu6nLN58UyQsQBzvf,100.0
문희준,KR,문희준,5S4Vlg6W3Bc19LUZtqBne2,100.0
뮤티브(MuuTive),KR,뮤티브(MuuTive),5O1QrZltpJJsj0Mfg93oK3,100.0
미,KR,온누리 워십 미니스트리 Onnuri Worship Ministry,397vMytaNjxUchUUljK6NW,5.0
미나,KR,미나리,5pKSpknsIEu2M8nTub2ZA5,80.0
미료 (브라운아이드걸스),KR,,,
미르,KR,미르,3PTTAX1aUr6pbH3jSNtgcX,100.0
미리,KR,미리,609d3mvXEQjIXE37N6hrYD,100.0
미미로즈,KR,,,
미소 (MISO),KR,미소년(misonyeon),2gnM7HMVeA8bap18f1Ob61,35.0
미소(MISO),KR,미소년(misonyeon),2gnM7HMVeA8bap18f1Ob61,36.0
미소라,KR,미소라,6QVaFtpbBYyyHJOyWaOdj3,100.0
미스 에이(miss A),KR,,,
미스에스,KR,강민희 of 미스에스,7wD13WChBprvYcYmzrEGEh,53.0
미스에스(Miss $),KR,,,
미스에이 (miss A),KR,,,
미스에이(miss A),KR,,,
미스터미스터,KR,,,
미스터미스터 (MR.MR.),KR,,,
미스터슬램,KR,미스터슬램,70bHmcPsQm6rbhhPIRT56m,100.0
미스티 레인 (Misty Rain),KR,,,
미스티 블루 (Misty Blue),JP;KR,,,
미쓰 에이,KR,,,
미쓰 에이 (miss A),KR,,,
미쓰에이 (miss A),KR,,,
미지,KR,미지의 세계,6WC6zjFfjWkAUI9SCdhWZB,50.0
미호,KR,미호,40WWJuuv5jw1H5dblkAu4z,100.0
믹스나인,KR,,,
믹크,KR,,,
믹키유천,KR,,,
민경훈,KR,,,
민경훈(버즈),KR,,,
민재,KR,MNI 민재,02fnueVFFgFwTvynQ4m9kn,50.0
민해경,KR,민해경,3BLPQTZ5ze4qQhe5rHsL6U,100.0
민현,KR,민현정,3QsquagusAyfKc0aTBuDOw,80.0
민호 (WINNER),KR,,,
민효린,KR,,,
밀크티,KR,,,
밍스,KR,,,
밍스 (MINX),KR,,,
바나나 걸,KR,,,
바나나 보트,KR,,,
바니스,KR,,,
바닐라,KR,바닐라빈,5U41zZC8lWpMZTAJJwzopo,86.0
바닐라 루시(Vanilla Lucy),KR,,,
바닐라 민트,KR,,,
바로,KR,,,
바비,KR,바비킴,11WJeszqe9I9AltAWH6Hkh,80.0
바비 김,KR,,,
바비킴,KR,바비킴,11WJeszqe9I9AltAWH6Hkh,100.0
바시티,KR,,,
바시티 (VARSITY),KR,,,
바이걸 주니어,KR,,,
바이브,KR,바이브,1ADffw8h0Y5eRlYIT87EZd,100.0
바이올렛,KR,바이올렛,5JMocZwWrNuxYgb8uq8ras,100.0
박경,KR,박경애,6C0u3OzzPjq89DgEgZlCtI,80.0
박규리,KR,박규리,46Gc2Qjmq8AqbzupFPSwCd,100.0
박기영,KR,박기영,5im0WmDRKpvR8acSGhOOq6,100.0
박나래,KR,박나래 Park Na Rae,1yXgQ1BT0k4HqPwmYacQGH,33.0
박다예,KR,박다예 Park Da Ye,0vR9HzSexSoRLtYof54Lxv,35.0
박명수,KR,박명수,1aCvTvFylQbGlKetfucVJY,100.0
박민규,KR,박민규,6QXGdmUWSfFWAZcCtvp6l9,100.0
박보검,KR,,,
박보람,KR,,,
박봄,KR,박봄슬,64q7PhERSZ2L5jkX4ajOva,80.0
박상민,KR,"남진,설운도,이자연,조항조,박상민,송가인,정수라,강혜연,양지원",37U7RxYHBlnnJ782z2Shgh,16.0
박상우,KR,박상우,0fi00wuXS2WFSsF6EeMeT6,100.0
박성민,KR,박성민,0c6QMlP4REs0NJQpGwGgNk,100.0
박시환,KR,,,
박시환 (Park Sihwan),KR,,,
박신혜,KR,박신혜,7Dz2HD96SyOlG6P60Yq5jD,100.0
박완규,KR,박완규,2CzvTDdRrGJonI2b6DWIeK,100.0
박용석,KR,,,
박용하,KR,,,
박유천,KR,,,
박윤화,KR,,,
박인희,KR,박인희,0oLmDRnaCy6TuTVE1BGyMw,100.0
박재범,KR,,,
박재정,KR,,,
박재정 (Parc Jae Jung),KR,,,
박재정 (Park Jaejung),KR,,,
박정민,KR,박정민,1pmyFBtlaocMnKDnBAsDuE,100.0
박정아,KR,쥬얼리(박정아),3TY76BpADjFBjDrscHToSt,55.0
박정원,KR,박정원,333DU3IWDGQwmZhS89FqaZ,100.0
박정은,KR,박정은,6UGJFo5UGyT7MwAJNU27CP,100.0
박정현,KR,박정현,5Wi87ZV4pZ5gi5XBPkShX0,100.0
박정현 (Lena Park),KR,,,
박정현 (Park Jung Hyun),KR,,,
박정현 Lena Park,KR,,,
박정현(Lena Park),KR,,,
박정화,KR,박정화,15Ewz0Gb17e4PmtLb46rzc,100.0
박준혁,KR,박준혁,7He9iQgYwvl1L4OS3zxVBy,100.0
박지민,KR,박지민,6E4p2FY7of7Wk0AEZTiZsZ,100.0
박지원,KR,박지원,6twRzRI2pKTWXJn19doT41,100.0
박지윤,KR,박지윤,62V3WdMnNXkIHnxkybCTWg,100.0
박지훈,KR,박지훈 Park Ji Hoon,1Mr2KIjMvaaoeLlpliq8bi,32.0
박진영,KR,박진영,4CD6fZF5pjzxdDtW9GnlDV,100.0
박진영 (J.Y. Park),KR,,,
박채원,KR,박채원,4xuMrbb8ij4xlId0sXIr6d,100.0
박하이,KR,,,
박학기,KR,박학기,1CGciYfcCSn8aZSPbEgY0c,100.0
박한별,KR,,,
박현빈,KR,,,
박혜경,KR,박혜경,5PWQFYzSH8Aoej92r0rmPG,100.0
박혜리,KR,박혜리,5kd8QuGnkRttqbUIbmdAUf,100.0
박혜원(HYNN),KR,,,
박화요비,KR,,,
박효신,KR,,,
박희경,KR,,,
반야,KR,반야바니,08zkhv2hV5Px5AYgDCbrdM,67.0
발렌타인,KR,발렌타인,16GR7ZRAeKnWQpFDd3A153,100.0
발리언트,KR,,,
밤비노,KR,밤비노,5OQMgegHFObnG6Kx0Hixbz,100.0
밤비노 (Bambino),KR,,,
방세진,KR,,,
방용국,KR,,,
방용국 (Bang Yong Guk),KR,,,
방용국 ＆ 젤로,KR,,,
방탄소년단,KR,,,
배다해,KR,배다해,5aCV0khHfjIbRC18HABDk4,100.0
배드키즈,KR,,,
배따라기,KR,배따라기,5dE7PMvU8ygasMjz8vr4eZ,100.0
배슬기,KR,배슬기,4VdLyEKwgriUgyHjL834MO,100.0
배치기,KR,탁(배치기),4Ma7iclc8g51ALE07TspKQ,67.0
배틀,KR,,,
백범,KR,,,
백승헌,KR,,,
백아연,KR,,,
백예린,KR,,,
백지영,KR,,,
백지영 Baek Ji Young,KR,,,
백지영(Baek Ji Young),KR,,,
백지영/Baek Ji Young,KR,,,
백찬,KR,백찬영,4D9ae9XGAw9GCzbJvfu0Wf,80.0
백청강,KR,백청강,0jnJ8VmibpG5c8qLEfJMqo,100.0
백퍼센트,KR,,,
백퍼센트 (100% ),KR,,,
백퍼센트 V,KR,,,
백현,KR,백현우,69ULTwC8tIgEo9o2kpdFPM,80.0
백호,KR,백호,7rWWwele98yJcSEUYLmTyl,100.0
밴디트,KR,,,
뱅크,KR,뱅크,68Iz1U8OlbOSZnTWcu2w2C,100.0
버논,KR,,,
버논 (Vernon),KR,,,
버벌진트,KR,,,
버블,KR,버블시스터즈,4O5x7GCH0U0QB1DJeQxJ5J,50.0
버스커 버스커,KR,,,
버스터즈,KR,,,
버즈,KR,버즈,3xyXVJcHK3DHzG5UfdBQoX,100.0
범키,KR,,,
베니,KR,베니,1k4CRtIfILBHJcrksA7UPp,100.0
베리,KR,8 월 베리,6swo45wCeOw4BQSVHG6SZ6,50.0
베리굿,KR,고운 (베리굿),6L0kcXN5s1MZlawkq30L9c,55.0
베리굿 (Berry Good),KR,,,
베리굿 하트하트,KR,베리굿 하트하트,6hVmKyw27bpWnUZUJeoELr,100.0
베리어스,KR,베리어스,7J9UPxlLNWpTcAjId2Airp,100.0
베리츄,KR,,,
베베미뇽,KR,,,
베베미뇽(BeBe Mignon),KR,,,
베베식스,KR,,,
베베헬,KR,,,
베스티,KR,,,
베이,KR,태교음악 베이비,4yl4yJoMphrP7md8Whu24J,40.0
베이비,KR,태교음악 베이비,4yl4yJoMphrP7md8Whu24J,55.0
베이비 복스 (Baby V.O.X),KR,,,
베이비 소울,KR,,,
베이비 야나,KR,,,
베이비복스 (Baby V.O.X),KR,,,
베이비부,KR,,,
베이비소울+유지아,KR,,,
베이지,KR,베이지,6mbyG59TUVpMWRsYo7qV3C,100.0
베카,KR,,,
벨라,KR,벨라(Bella),5xpVJT88jOx15MW674vLKk,36.0
변진섭,KR,변진섭,5Moz0OfOqFgmg4JpQNdyQm,100.0
별,KR,별하나 동요,4RFxs9Bf4FY1c4eyNZS8uy,29.0
별 (Star),KR,별리 (STAR.L),3OHJRtWUVgcgHmJBWNxVcz,53.0
보니,KR,보니J,2YsR3LwLtmRET2AUwjjbVn,80.0
보리,KR,보리차 끓이는 정원사들,2dQBoTQ5sOntUS3AeeUjpq,29.0
보이넥스트도어,KR,,,
보이스 홀릭,KR,보이스 홀릭,0CrLZ0nwQt87VgQc6Oatuc,100.0
보이스(BOIS),KR,,,
보이즈,KR,데낄라 보이즈,5is1BAClMu6zGL9PvrAg4G,60.0
보이프렌드,KR,,,
보체,KR,보체,5NICNEQ7JoAz1WwAEqDrOt,100.0
보헤미안,KR,보헤미안,4QhdsPN8yHvvHXUpZF78gK,100.0
볼빨간사춘기,KR,,,
볼빨간사춘기 (Bolbbalgan4),KR,,,
봉봉,KR,봉봉,2RzOVknqFXZ0fc3A5Olafl,100.0
부석순 (SEVENTEEN),KR,,,
부활,KR,부활,1aQ0ylOjvfZSuvUjTRGfha,100.0
불나방 스타 쏘세지 클럽,KR,,,
불독,KR,불독맨션,3cmsV19CQbLkhc8jGJht3N,67.0
불독 (BULL-DOK),KR,,,
불독(BULLDOK),KR,,,
불독맨션,KR,불독맨션,3cmsV19CQbLkhc8jGJht3N,100.0
붐,KR,붐비다밴드,7mRuzGMmnegyvsKfcIz2Qb,33.0
뷔,KR,,,
뷰렛,KR,뷰렛 Biuret,3i1qOXibFyppgtufxhbNCq,36.0
브라운 아이드 걸스,KR,제아 (브라운 아이드 걸스),0b0jLoGKRL96g7gWBMUNqK,80.0
브라운 아이드 걸스(Brown Eyed Girls),KR,,,
브라운 아이드 걸즈,KR,,,
브라운 아이드 소울,KR,,,
브라운아이드걸스 (Brown Eyed Girls),KR,,,
브라운아이드걸즈,KR,,,
브라이언,KR,브라이언,20AEEaUoGUIj2V3FEEFaeb,100.0
브라이언 (Brian Joo),KR,,,
브라이언 (Brian),KR,브라이언킴 Brian Kim,1Q85VFSwhVL57T18ndCiYY,74.0
브랜 뉴 데이,KR,,,
브랜뉴데이,KR,,,
브레이브걸스,KR,,,
브이에이브이,KR,,,
브이엑스,KR,,,
블라블라,KR,,,
블락비 바스타즈,KR,,,
블락비 바스타즈 (BLOCK B),KR,,,
블락비(BlockB),KR,,,
블랑세븐,KR,,,
블래스트,KR,,,
블랙 핑크 [BLACKPINK],KR,,,
블랙로즈,KR,,,
블랙리스트,KR,,,
블랙리스트(Black List),KR,,,
블랙바니,KR,,,
블랙비트,KR,,,
블랙스완,KR,,,
블랙아이,KR,블랙아이,3UDfSpA74Ve3RjGFCx1WfO,100.0
블랙퀸,KR,,,
블랙펄,KR,,,
블랙펄 (Black Pearl),KR,,,
블랙펄(Black Pearl),KR,,,
블랙핑크,KR,,,
블랙하트,KR,,,
블레이디,KR,,,
블루미,KR,,,
블루밍,KR,블루밍,7IFoMhzstyoiZVl9J2ET5I,100.0
블루피쉬,KR,,,
블링,KR,,,
비,KR,고요한 수면 비의 편안한 소리,2hqVK0WDLbOVLm1mACGVBF,12.0
비 feat. Epik High,KR,,,
비너스,KR,비너스(BEINUS),7npPTSPfeSjlldF8Q7yKfl,43.0
비밀리에,KR,비밀리에,49SX8SZs1KeIzUQDohyX9g,100.0
비바,KR,비바 소울,1OjnwkJNwOOL6xW4hKvB9R,57.0
비바소울,KR,비바소울,2g4edf0YSqIBdodP9cNxfU,100.0
비밥,KR,,,
비밥 (Bebop),KR,,,
비비 (BIBI),KR,비비 (BIBI),4ajdP4JzFjxoGhh4gKXLYC,100.0
비비드,KR,비비드피넛,1sWxIcd5RSdtszLfqaSTuX,75.0
비비드 걸,KR,,,
비비드걸,KR,,,
비비디바,KR,비비디바비디부 걸 지혜,5brKOaRsblFOAEeEyKtxQ4,50.0
비비안,KR,비비안하우스,4wb5rvCBj5MKlGVQtJwbYi,67.0
비비지,KR,,,
비스트,KR,양요섭 (비스트) & 허가윤 (포미닛),2t6u0BrnKcDlPgmBTAILVn,25.0
비스트 (Beast),KR,,,
비스티,KR,,,
비아이지,KR,,,
비아이지 (B.I.G),KR,,,
비오브유,KR,,,
비오엠,KR,,,
비욘드,KR,,,
비원에이포,KR,,,
비이엔티,KR,,,
비이엔티 (VNT),KR,,,
비자이언(B-Zion),KR,,,
비쥬,KR,,,
비키니,KR,,,
비투비,KR,비투비,6MJEYijPDMUg9BQJqzxodt,100.0
비투비 (BToB),KR,,,
비트버거,KR,,,
비트윈,KR,비트윈 더 월스,5tsc2RY1lam7PQAC3n95hb,55.0
비피팝,KR,,,
빅 퀸즈,KR,,,
빅 퀸즈(Big Queens),KR,,,
빅뱅 (Bigbang),KR,,,
빅뱅 BigBang,KR,,,
빅뱅(Big Bang),KR,,,
빅뱅(Bigbang),KR,,,
빅뱅(Bigbang)),KR,,,
빅뱅[BIG BANG],KR,,,
빅병,KR,,,
빅병 (Big Byung),KR,,,
빅스,KR,빅스타,6GPU7qvEKtuk1Bc8rkWi1k,80.0
빅스 (VIXX),KR,,,
빅스(VIXX),KR,,,
빅스타,KR,빅스타,6GPU7qvEKtuk1Bc8rkWi1k,100.0
빅터,KR,빅터,67DbCzNpHpdb0DXlLD1w41,100.0
빅토리아,KR,,,
빅톤,KR,빅톤,5O0XmPyzOOTKMWEpwpMbJU,100.0
빅플로,KR,,,
빈챈현스,KR,빈챈현스,4kiHpgQjESG7020XDlVHNW,100.0
빌리,KR,빌리지브로,4KLkmoEvhVghTTmx8tMMUf,57.0
빌리어코스티,KR,빌리어코스티,7zQB4VPl4mYBEkSNdj7gbJ,100.0
빌리언,KR,,,
빛베리,KR,빛베리,5SFs5rYwgj5ICpVTAj4mNR,100.0
